system,code,display,priority,evidence
http://hl7.org/fhir/sid/icd-10-cm,J20.0,Acute bronchitis due to Mycoplasma pneumoniae,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J20.1,Acute bronchitis due to Hemophilus influenzae,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J20.2,Acute bronchitis due to streptococcus,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J22,Unspecified acute lower respiratory infection,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J32.0,Chronic maxillary sinusitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J32.1,Chronic frontal sinusitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J32.2,Chronic ethmoidal sinusitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J32.3,Chronic sphenoidal sinusitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J32.4,Chronic pansinusitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J32.8,Other chronic sinusitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J32.9,"Chronic sinusitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J34.0,"Abscess, furuncle and carbuncle of nose",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J35.01,Chronic tonsillitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J35.02,Chronic adenoiditis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J35.03,Chronic tonsillitis and adenoiditis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J35.1,Hypertrophy of tonsils,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J35.2,Hypertrophy of adenoids,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J35.3,Hypertrophy of tonsils with hypertrophy of adenoids,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J35.8,Other chronic diseases of tonsils and adenoids,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J35.9,"Chronic disease of tonsils and adenoids, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J36,Peritonsillar abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J39.0,Retropharyngeal and parapharyngeal abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J39.1,Other abscess of pharynx,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J39.2,Other diseases of pharynx,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J39.8,Other specified diseases of upper respiratory tract,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J39.9,"Disease of upper respiratory tract, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J44.0,Chronic obstructive pulmonary disease with (acute) lower respiratory infection,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J44.1,Chronic obstructive pulmonary disease with (acute) exacerbation,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J44.9,"Chronic obstructive pulmonary disease, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J47.0,Bronchiectasis with acute lower respiratory infection,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J47.1,Bronchiectasis with (acute) exacerbation,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J47.9,"Bronchiectasis, uncomplicated",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J85,Abscess of lung and mediastinum,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J85.0,Gangrene and necrosis of lung,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J85.1,Abscess of lung with pneumonia,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J85.2,Abscess of lung without pneumonia,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J85.3,Abscess of mediastinum,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J86.0,Pyothorax with fistula,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J86.9,Pyothorax without fistula,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J95.02,Infection of tracheostomy stoma,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J95.851,Ventilator associated pneumonia,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,J98.51,Mediastinitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K04.6,Periapical abscess with sinus,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K04.7,Periapical abscess without sinus,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K11.20,"Sialoadenitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K11.21,Acute sialoadenitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K11.3,Abscess of salivary gland,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K12.2,Cellulitis and abscess of mouth,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K35.20,"Acute appendicitis with generalized peritonitis, without abscess",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K35.21,"Acute appendicitis with generalized peritonitis, with abscess",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K35.30,"Acute appendicitis with localized peritonitis, without perforation or gangrene",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K35.31,"Acute appendicitis with localized peritonitis and gangrene, without perforation",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K35.32,"Acute appendicitis with perforation, localized peritonitis, and gangrene, without abscess",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K35.33,"Acute appendicitis with perforation, localized peritonitis, and gangrene, with abscess",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K35.80,Unspecified acute appendicitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K35.890,Other acute appendicitis without perforation or gangrene,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K35.891,"Other acute appendicitis without perforation, with gangrene",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K36,Other appendicitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K37,Unspecified appendicitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K50.014,Crohns disease of small intestine with abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K50.114,Crohns disease of large intestine with abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K50.814,Crohns disease of both small and large intestine with abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K50.914,"Crohns disease, unspecified, with abscess",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K51.014,Ulcerative (chronic) pancolitis with abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K51.214,Ulcerative (chronic) proctitis with abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K51.314,Ulcerative (chronic) rectosigmoiditis with abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K51.414,Inflammatory polyps of colon with abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K51.514,Left sided colitis with abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K51.814,Other ulcerative colitis with abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K51.914,"Ulcerative colitis, unspecified with abscess",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.00,Diverticulitis of small intestine with perforation and abscess without bleeding,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.01,Diverticulitis of small intestine with perforation and abscess with bleeding,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.12,Diverticulitis of small intestine without perforation or abscess without bleeding,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.13,Diverticulitis of small intestine without perforation or abscess with bleeding,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.20,Diverticulitis of large intestine with perforation and abscess without bleeding,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.21,Diverticulitis of large intestine with perforation and abscess with bleeding,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.32,Diverticulitis of large intestine without perforation or abscess without bleeding,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.33,Diverticulitis of large intestine without perforation or abscess with bleeding,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.40,Diverticulitis of both small and large intestine with perforation and abscess without bleeding,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.41,Diverticulitis of both small and large intestine with perforation and abscess with bleeding,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.52,Diverticulitis of both small and large intestine without perforation or abscess without bleeding,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.53,Diverticulitis of both small and large intestine without perforation or abscess with bleeding,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.80,"Diverticulitis of intestine, part unspecified, with perforation and abscess without bleeding",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.81,"Diverticulitis of intestine, part unspecified, with perforation and abscess with bleeding",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.92,"Diverticulitis of intestine, part unspecified, without perforation or abscess without bleeding",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K57.93,"Diverticulitis of intestine, part unspecified, without perforation or abscess with bleeding",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K61,Abscess of anal and rectal regions,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K61.0,Anal abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K61.1,Rectal abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K61.2,Anorectal abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K61.3,Ischiorectal abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K61.31,Horseshoe abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K61.39,Other ischiorectal abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K61.4,Intrasphincteric abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K61.5,Supralevator abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K63.0,Abscess of intestine,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K63.1,Perforation of intestine (nontraumatic),medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K65.0,Generalized (acute) peritonitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K65.1,Peritoneal abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K65.2,Spontaneous bacterial peritonitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K65.3,Choleperitonitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K65.4,Sclerosing mesenteritis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K65.8,Other peritonitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K65.9,"Peritonitis, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K67,Disorders of peritoneum in infectious diseases classified elsewhere,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K68.1,Retroperitoneal abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K68.11,Postprocedural retroperitoneal abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K68.12,Psoas muscle abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K68.19,Other retroperitoneal abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K75.0,Abscess of liver,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K75.1,Phlebitis of portal vein,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K81.0,Acute cholecystitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K90.81,Whipples disease,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K95.01,Infection due to gastric band procedure,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,K95.81,Infection due to other bariatric procedure,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L01.00,"Impetigo, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L01.01,Non-bullous impetigo,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L01.02,Bockharts impetigo,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L01.03,Bullous impetigo,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L01.09,Other impetigo,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L01.1,Impetiginization of other dermatoses,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02,"Cutaneous abscess, furuncle and carbuncle",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.01,Cutaneous abscess of face,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.11,Cutaneous abscess of neck,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.211,Cutaneous abscess of abdominal wall,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.212,"Cutaneous abscess of back [any part, except buttock and flank]",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.213,Cutaneous abscess of chest wall,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.214,Cutaneous abscess of groin,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.215,Cutaneous abscess of perineum,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.216,Cutaneous abscess of umbilicus,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.219,"Cutaneous abscess of trunk, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.31,Cutaneous abscess of buttock,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.411,Cutaneous abscess of right axilla,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.412,Cutaneous abscess of left axilla,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.413,Cutaneous abscess of right upper limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.414,Cutaneous abscess of left upper limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.415,Cutaneous abscess of right lower limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.416,Cutaneous abscess of left lower limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.419,"Cutaneous abscess of limb, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.511,Cutaneous abscess of right hand,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.512,Cutaneous abscess of left hand,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.519,Cutaneous abscess of unspecified hand,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.611,Cutaneous abscess of right foot,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.612,Cutaneous abscess of left foot,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.619,Cutaneous abscess of unspecified foot,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.811,"Cutaneous abscess of head [any part, except face]",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.818,Cutaneous abscess of other sites,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.9,"Cutaneous abscess, furuncle and carbuncle, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L02.91,"Cutaneous abscess, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.011,Cellulitis of right finger,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.012,Cellulitis of left finger,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.019,Cellulitis of unspecified finger,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.021,Acute lymphangitis of right finger,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.022,Acute lymphangitis of left finger,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.029,Acute lymphangitis of unspecified finger,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.031,Cellulitis of right toe,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.032,Cellulitis of left toe,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.039,Cellulitis of unspecified toe,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.041,Acute lymphangitis of right toe,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.042,Acute lymphangitis of left toe,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.049,Acute lymphangitis of unspecified toe,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.111,Cellulitis of right axilla,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.112,Cellulitis of left axilla,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.113,Cellulitis of right upper limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.114,Cellulitis of left upper limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.115,Cellulitis of right lower limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.116,Cellulitis of left lower limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.119,Cellulitis of unspecified part of limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.121,Acute lymphangitis of right axilla,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.122,Acute lymphangitis of left axilla,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.123,Acute lymphangitis of right upper limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.124,Acute lymphangitis of left upper limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.125,Acute lymphangitis of right lower limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.126,Acute lymphangitis of left lower limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.129,Acute lymphangitis of unspecified part of limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.211,Cellulitis of face,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.212,Acute lymphangitis of face,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.213,Periorbital cellulitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.221,Cellulitis of neck,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.222,Acute lymphangitis of neck,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.311,Cellulitis of abdominal wall,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.312,Cellulitis of back [any part except buttock],high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.313,Cellulitis of chest wall,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.314,Cellulitis of groin,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.315,Cellulitis of perineum,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.316,Cellulitis of umbilicus,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.317,Cellulitis of buttock,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.319,"Cellulitis of trunk, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.321,Acute lymphangitis of abdominal wall,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.322,Acute lymphangitis of back [any part except buttock],high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.323,Acute lymphangitis of chest wall,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.324,Acute lymphangitis of groin,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.325,Acute lymphangitis of perineum,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.326,Acute lymphangitis of umbilicus,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.327,Acute lymphangitis of buttock,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.329,"Acute lymphangitis of trunk, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.811,"Cellulitis of head [any part, except face]",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.818,Cellulitis of other sites,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.891,"Acute lymphangitis of head [any part, except face]",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.898,Acute lymphangitis of other sites,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.90,"Cellulitis, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L03.91,"Acute lymphangitis, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L04.0,"Acute lymphadenitis of face, head and neck",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L04.1,Acute lymphadenitis of trunk,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L04.2,Acute lymphadenitis of upper limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L04.3,Acute lymphadenitis of lower limb,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L04.8,Acute lymphadenitis of other sites,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L04.9,"Acute lymphadenitis, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L05.0,Pilonidal cyst and sinus with abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L05.01,Pilonidal cyst with abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L05.02,Pilonidal sinus with abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L05.91,Pilonidal cyst without abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L05.92,Pilonidal sinus without abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L08.1,Erythrasma,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L08.81,Pyoderma vegetans,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L08.82,Omphalitis not of newborn,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L08.89,Other specified local infections of the skin and subcutaneous tissue,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,L08.9,"Local infection of the skin and subcutaneous tissue, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.00,"Staphylococcal arthritis, unspecified joint",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.011,"Staphylococcal arthritis, right shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.012,"Staphylococcal arthritis, left shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.019,"Staphylococcal arthritis, unspecified shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.021,"Staphylococcal arthritis, right elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.022,"Staphylococcal arthritis, left elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.029,"Staphylococcal arthritis, unspecified elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.031,"Staphylococcal arthritis, right wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.032,"Staphylococcal arthritis, left wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.039,"Staphylococcal arthritis, unspecified wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.041,"Staphylococcal arthritis, right hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.042,"Staphylococcal arthritis, left hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.049,"Staphylococcal arthritis, unspecified hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.051,"Staphylococcal arthritis, right hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.052,"Staphylococcal arthritis, left hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.059,"Staphylococcal arthritis, unspecified hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.061,"Staphylococcal arthritis, right knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.062,"Staphylococcal arthritis, left knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.069,"Staphylococcal arthritis, unspecified knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.071,"Staphylococcal arthritis, right ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.072,"Staphylococcal arthritis, left ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.079,"Staphylococcal arthritis, unspecified ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.08,"Staphylococcal arthritis, vertebrae",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.09,Staphylococcal polyarthritis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.10,"Pneumococcal arthritis, unspecified joint",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.111,"Pneumococcal arthritis, right shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.112,"Pneumococcal arthritis, left shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.119,"Pneumococcal arthritis, unspecified shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.121,"Pneumococcal arthritis, right elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.122,"Pneumococcal arthritis, left elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.129,"Pneumococcal arthritis, unspecified elbow",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.131,"Pneumococcal arthritis, right wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.132,"Pneumococcal arthritis, left wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.139,"Pneumococcal arthritis, unspecified wrist",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.141,"Pneumococcal arthritis, right hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.142,"Pneumococcal arthritis, left hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.149,"Pneumococcal arthritis, unspecified hand",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.151,"Pneumococcal arthritis, right hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.152,"Pneumococcal arthritis, left hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.159,"Pneumococcal arthritis, unspecified hip",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.161,"Pneumococcal arthritis, right knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.162,"Pneumococcal arthritis, left knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.169,"Pneumococcal arthritis, unspecified knee",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.171,"Pneumococcal arthritis, right ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.172,"Pneumococcal arthritis, left ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.179,"Pneumococcal arthritis, unspecified ankle and foot",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.18,"Pneumococcal arthritis, vertebrae",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.19,Pneumococcal polyarthritis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.20,"Other streptococcal arthritis, unspecified joint",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.211,"Other streptococcal arthritis, right shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.212,"Other streptococcal arthritis, left shoulder",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,M00.219,"Other streptococcal arthritis, unspecified shoulder",high,confirmed
